id,category,product_url,name,ingredients,status
830,Toners__astringents,https://www.ewg.org/skindeep/products/968437-Peach__Lily_E/,E,"CUCUMIS SATIVUS(CUCUMBER) FRUIT WATER, WATER(AQUA), GLYCERIN, METHYLPROPANEDIOL, 1,2-HEXANEDIOL, PROPANEDIOL, ETHYLHEXYL PALMITATE, PRUNUS PERSICA (PEACH) FRUIT EXTRACT, CENTELLA ASIATICA EXTRACT, MADECASSIC ACID, NELUMBO NUCIFERA (LOTUS) ROOT EXTRACT, BAMBUSA (BAMBOO) TEXTILIS STEM EXTRACT, ARCTIUM LAPPA (BURDOCK) ROOT EXTRACT, MORUS ALBA (MULBERRY) LEAF EXTRACT, CERAMIDE NP, SODIUM HYALURONATE, HYALURONIC ACID, HYDROLYZED HYALURONIC ACID, CERAMIDE NS, CERAMIDE AS, BUTYLENE GLYCOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, ASIATICOSIDE, ALOE BARBADENSIS LEAF EXTRACT, PHYTOSPHINGOSINE, CITRIC ACID, GLYCYRRHIZA GLABRA (LICORICE) ROOT EXTRACT, TOCOPHEROL, CETYL ETHYLHEXANOATE, CERAMIDE AP, HYDROGENATED LECITHIN, EUCALYPTUS GLOBULUS LEAF EXTRACT, SODIUM CITRATE, GANODERMA LUCIDUM (MUSHROOM) EXTRACT, PHOSPHORIC ACID, ETHYLHEXYLGLYCERIN, ASIATIC ACID, CHOLESTEROL, POLYGLYCERYL-10 OLEATE, PROPYLENE GLYCOL, BUTYROSPERMUM PARKII (SHEA) BUTTER, CERAMIDE EOP",scraped
831,Toners__astringents,https://www.ewg.org/skindeep/products/1049527-Benefit_Cosmetics_The_Porefessional_Tight_n_Toned_Womens_PoreRefining_AHAPHA_Mini_Toner__402oz__Ulta_Beauty/,Benefit Cosmetics The Porefessional Tight 'n Toned Women's Pore-Refining AHA+PHA Mini Toner - 4.02oz - Ulta Beauty,"AQUA (WATER), GLUCONOLACTONE, GLYCOLIC ACID, GLYCERIN, SODIUM HYDROXIDE, PEG-60 HYDROGENATED CASTOR OIL, CITRIC ACID, 1,2-HEXANEDIOL, BUTYLENE GLYCOL, CHLORPHENESIN, DECYL GLUCOSIDE, BISABOLOL, MENTHOXYPROPANEDIOL, SODIUM CITRATE, PENTYLENE GLYCOL, CITRUS LIMON (LEMON) FRUIT EXTRACT, SPHINGOLIPIDS, SPHINGOMONAS FERMENT EXTRACT, CITRUS JUNOS FRUIT EXTRACT. NO 16420",scraped
832,Toners__astringents,https://www.ewg.org/skindeep/products/952031-Inn_Beauty_Project_Down_To_Tone_Toner_/,"Inn Beauty Project Down To Tone, Toner","Water/Aqua/Eau, Glycerin, Gluconolactone, Lactic Acid, Propanediol, Sodium Citrate, Niacinamide, Phytic Acid, Malic Acid, Salicylic Acid, Boerhavia Diffusa Root Extract, Curcuma Longa (Turmeric) Root Extract, Pinus Pinaster (Pine) Bark Extract, Polyglutamic Acid, Vinegar, Vaccinium Myrtillus (Bilberry) Fruit/Leaf Extract, Arginine, Acer Saccharum (Sugar Maple) Extract, Saccharum Officinarum (Sugarcane) Extract, Citric Acid, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Arctium Lappa (Burdock) Root Extract, Docosahexaenoic Acid, Eicosapentaenoic Acid, Phosphatidylcholine, Lactobacillus/Punica Granatum Fruit Ferment Extract, Leuconostoc/Radish Root Ferment Filtrate, Phytosphingosine, Sodium Phytate, 1,2-Hexanediol, Caprylic/Capric Triglyceride, Hydroxyethylcellulose, Xanthan Gum, Sorbitol, Tetrasodium Glutamate Diacetate, Hydroxyacetophenone, Tocopheryl Acetate, Ethylhexylglycerin",scraped
833,Toners__astringents,https://www.ewg.org/skindeep/products/3671480-Klairs_Fundamental_Eye_Awakening_Gel/,Klairs Fundamental Eye Awakening Gel,"Aqua(Water), Glycerin, 1,2-Hexanediol, Butylene Glycol, Propanediol, Argania Spinosa Kernel Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol, Caffeine, Phaseolus Angularis Seed Extract, Artemisia Princeps Leaf Extract, Camellia Sinensis Leaf Extract, Chaenomeles Sinensis Fruit Extract, Chrysanthellum Indicum Extract, Cinnamomum Cassia Bark Extract, Diospyros Kaki Leaf Extract, Perilla Frutescens Extract, Portulaca Oleracea Extract, Acetyl Hexapeptide-8, Copper Tripeptide-1, Oligopeptide-29, Oligopeptide-32, Carbomer, Hydroxyethylcellulose, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyglyceryl-10 Laurate, Sorbitan Isostearate, Sodium PCA, Tromethamine, Sodium Nitrate, Niacinamide, Hydrogenated Lecithin, Ethylhexylglycerin",scraped
834,Toners__astringents,https://www.ewg.org/skindeep/products/951002-Dewyer_Skincare_Toner_Eucalyptus_No_802/,"Dewyer Skincare Toner, Eucalyptus, No. 802","Purified water, glycolic acid, sodium hyaluronate (hyaluronic acid; Actimoist  Bio-1), polysorbate 20, sodium hydroxide, pinus pinaster (pycnogenol ) bark extract, panthenol (provitamin B5), aspalathus linearis (rooibos) leaf extract, rose canina (rosehip) fruit extract, saccharide isomerate, organic aloe barbadensis (aloe vera) extract*, allantoin, organic chamomilla recutita (matricaria) flower extract*, cucumis sativus (cucumber) fruit extract, phenoxyethanol, Zinc Sulfate, ethylhexylglycerin, Eucalyptus Globulus Leaf Oil.",scraped
835,Toners__astringents,https://www.ewg.org/skindeep/products/619598-Vivoderm_Facial_Toner/,Vivoderm Facial Toner,"Deionized Water, Glycerin, Sorbitol, Sodium PCA, Allantoin, Panthenol, Butylene Glycol, Methyl Gluceth-20, Choleth 20 (and) Ceteth 24, Glycereth 26, Benzophenone-4, Willow Bark Extract, Aloe Vera (Barbadensis Leaf), Rosemary Extract (Rosmarinus Officinalis), Comfrey Extract (Symphytum Officinale), Chamomile Extract (Anthemis Nobilis), Grape Seed Extract (Vitis Vinifera), Sage Extract (Salvia Officinalis) Green Tea Extract, Benzethonium Chloride.",scraped
836,Toners__astringents,https://www.ewg.org/skindeep/products/1050679-Antipodes_Resurrecting_Clarifying_Facial_Toner/,Antipodes Resurrecting Clarifying Facial Toner,"Lavandula angustifolia (Lavender) Hydrosol*, Hamamelis Virginiana (Witch Hazel) Extract*, Ethyl Alcohol, Chamomilla recutita (Chamomile) Flower Extract*, Caprylyl/Capryl Glucoside, Naticide  (Parfum), Bisabolol, Salvia officinalis (Sage) Leaf Extract. Fragrance of Lavender, Chamomile & Sage: Cinnamal, Citral, Citronellol, Coumarin, Limonene, Eugenol, Geraniol, Isoeugenol, Linalool. *Certified organic by BioGro",scraped
837,Toners__astringents,https://www.ewg.org/skindeep/products/953941-Fourth_Ray_Beauty_Clarifying_Face_Toner_Keep_Clear/,"Fourth Ray Beauty Clarifying Face Toner, Keep Clear","water, hamamelis virginiana (witch hazel) water, butylene glycol, glycerin, alcohol, polysorbate 20, panax ginseng root extract, salix nigra (willow) bark extract, lactobacillus/papaya fruit ferment extract, quartz, citrus limon (lemon) fruit extract, citrus aurantium dulcis (orange) fruit extract, melaleuca alternifolia (tea tree) leaf oil, eucalyptus globulus leaf oil, camellia sinensis leaf extract, saccharum officinarum (sugar cane) extract, acer saccharum (sugar maple) extract, helianthus annuus (sunflower) seed oil, vaccinium myrtillus fruit extract, jania rubens extract, allantoin, sodium carrageenan, gluconolactone, citric acid, tartaric acid, sodium benzoate, phenoxyethanol.",scraped
838,Toners__astringents,https://www.ewg.org/skindeep/products/8535493-Byoma_Brightening_Toner/,Byoma Brightening Toner,"AQUA, DIPROPYLENE GLYCOL, SODIUM LACTATE, LACTIC ACID, GLYCERIN, DIGLYCERIN, 1,2-HEXANEDIOL, UREA, SALIX ALBA (WILLOW) BARK EXTRACT, CERAMIDE NP, MANDELIC ACID, BENZOIC ACID, SPHINGOLIPIDS, SODIUM PHYTATE, BETULA ALBA JUICE, TOCOPHEROL, BENZALDEHYDE, ETHYLHEXYLGLYCERIN, POLYGLYCERYL-10 LAURATE CARRIER",scraped
839,Toners__astringents,https://www.ewg.org/skindeep/products/965251-elf_Facial_Oil_Mist_Loving_/,"E.l.f. Facial Oil Mist, Loving","WATER (AQUA), PROPYLENE GLYCOL, GLYCERIN, BETAINE, PANTHENOL, TOCOPHERYL ACETATE, SODIUM HYALURONATE, CANANGA ODORATA FLOWER OIL, ALLANTOIN, CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, PPG-26-BUTETH-26, PEG-40 HYDROGENATED CASTOR OIL, PHENOXYETHANOL, DISODIUM EDIA, TROMETHAMINE",scraped
840,Toners__astringents,https://www.ewg.org/skindeep/products/1010709-Benefit_the_Porefessional_Tight_N_Toned_Pore_Refining_Aha__Pha_Toning_Foam/,Benefit the Porefessional Tight 'N Toned Pore Refining Aha + Pha Toning Foam,"AQUA (WATER), GLUCONOLACTONE, GLYCOLIC ACID, GLYCERIN, SODIUM HYDROXIDE, PEG-60 HYDROGENATED CASTOR OIL, CITRIC ACID, 1,2-HEXANEDIOL, BUTYLENE GLYCOL, CHLORPHENESIN, DECYL GLUCOSIDE, BISABOLOL, MENTHOXYPROPANEDIOL, SODIUM CITRATE, PENTYLENE GLYCOL, CITRUS LIMON (LEMON) FRUIT EXTRACT, SPHINGOLIPIDS, SPHINGOMONAS FERMENT EXTRACT, CITRUS JUNOS FRUIT EXTRACT",scraped
841,Toners__astringents,https://www.ewg.org/skindeep/products/926617-AROMATICA_Vitalizing_Rosemary_Decoction_Toner_2020_formulation/,AROMATICA Vitalizing Rosemary Decoction Toner (2020 formulation),"Rosmarinus officinalis leaf extract, Aloe barbadensis leaf extract, Glycerin, Propanediol, Rosmarinus officinalis leaf water, Ethylhexylglycerin, Polyglyceryl-10 laurate, Polyglyceryl-10 myristate, Verbena officinalis extract, Chamomilla recutita flower extract, Rosmarinus officinalis leaf oil, Aniba rosodora wood oil, Limonene, Linalool, Geraniol, Benzyl Benzoate, Citral, Eugenol",scraped
842,Toners__astringents,https://www.ewg.org/skindeep/products/819865-Andalou_Naturals_CannaCell_Hydrating_Toner_2019_formulation/,Andalou Naturals CannaCell Hydrating Toner (2019 formulation),"Aloe Barbadensis Leaf Juice*, Purified Water (Aqua), Vegetable Glycerin, Panthenol, Sodium PCA, Tocopherol, Sorbitan Oleate Decylglucoside Crosspolymer, Cannabis Sativa (Hemp) Seed Oil*, Magnesium Ascorbyl Phosphate (Vitamin C), Cannabis Sativa (Hemp) Cell Culture Extract, Resveratrol, Allantoin, Phenoxyethanol, Ethylhexylglycerin, Citrus Tangerina (Tangerine) Peel Oil*, Citrus Aurantium (Petitgrain) Flower Oil*, Anthemis Nobilis (Roman Chamomile) Flower Oil, Limonene**",scraped
843,Toners__astringents,https://www.ewg.org/skindeep/products/1006736-Bolero_Facial_Toner_Pink_Grapefruit__Cactus_Water/,"Bolero Facial Toner, Pink Grapefruit + Cactus Water","WATER (AQUA), GLYCERIN, BUTYLENE GLYCOL, PROPYLENE GLYCOL, PEG-40 HYDROGENATED CASTOR OIL, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, FRAGRANCE (PARFUM), ALLANTOIN, DIAZOLIDINYL UREA, CHLORPHENESIN, SODIUM HYALURONATE, CITRUS PARADISI (GRAPEFRUIT) FRUIT EXTRACT, CEREUS GRANDIFLORUS (CACTUS) FLOWER EXTRACT",scraped
844,Toners__astringents,https://www.ewg.org/skindeep/products/965675-Bliss_Disappearing_Act_Niacinamide_Pc__Pore_Vanish_Micro_Purifying_Toner_Fragrance_Free/,"Bliss Disappearing Act Niacinamide Pc + Pore Vanish Micro Purifying Toner, Fragrance Free","WATER (AQUA) (EAU), NIACINAMIDE, CAMELLIA SINENSIS LEAF EXTRACT, ROSA CANINA FRUIT EXTRACT, FEMES OFFICINALIS (MUSHROOM) EXTRACT, CUCUMIS SATIVUS (CUCUMBER) FRUIT EXTRACT, ORYZA SATIVA (RICE) BRAN EXTRACT, AVENA SATIVA (OAT) MEAL EXTRACT, HAMAMELIS VIRGINIANA (WITCH HAZEL) LEAF WATER, SODIUM HYALURONATE, GLYCERIN, COPPER GLUCONATE, MAGNESIUM ASPARTATE, SORBITAN OLEATE DECYLGLUCOSIDE CROSSPOLYMER, ZINC GLUCONATE, GLYCOLIPIDS, CAPRYLYL GLYCOL, PEG-40 HYDROGENATED CASTOR OIL, POLYSORBATE 20, CAPRYLYL GLYCERYL ETHER, HEXYLENE GLYCOL, BUTYLENE GLYCOL, PROPANEDIOL, SODIUM PHYTATE, TETRASODIUM GLUTAMATE DIACETATE, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN, CITRIC ACID, SODIUM HYDROXIDE",scraped
845,Toners__astringents,https://www.ewg.org/skindeep/products/958171-The_Creme_Shop_Balancing_and_Clarifying_Toner/,The Creme Shop Balancing and Clarifying Toner,"CAMELLIA SINENSIS LEAF EXTRACT, GLYCERETH-26, METHYLPROPANEDIOL, GLYCERIN, ALCOHOL, SEA WATER, C12-14 PARETH-12, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, CITRUS AURANTIUM BERGAMIA (BERGAMOT) FRUIT OIL, LAVANDULA ANGUSTIFOLIA (LAVENDER) OIL, SALICYLIC ACID, GLUCONOLACTONE, DISODIUM EDTA, SOPHORA FLAVESCENS EXTRACT, TERMINALIA CHEBULA FRUIT EXTRACT, CAMELLIA JAPONICA LEAF EXTRACT, 3-O-ETHYL ASCORBIC ACID, WATER, BUTYLENE GLYCOL, CALENDULA OFFICINALIS FLOWER EXTRACT, FORSYTHIA SUSPENSA FRUIT EXTRACT, DICTYOPTERIS POLYPODIOIDES EXTRACT, LAMINARIA JAPONICA EXTRACT, SODIUM HYALURONATE, TOCOPHERYL ACETATE, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT",scraped
846,Toners__astringents,https://www.ewg.org/skindeep/products/7939025-Banila_Co_Miss_Flower__MrHoney_Propolis_Rejuvenating_Essence_Toner/,Banila Co Miss Flower & Mr.Honey Propolis Rejuvenating Essence Toner,"Water, Glycerin, Methylpropanediol, Niacinamide, 1,2-Hexanediol, Caprylic/Capric Triglyceride, Propolis Extract, Cetearyl Olivate, Sorbitan Olivate, Betaine, Panthenol, Honey Extract, Hydroxyethylcellulose, Royal Jelly Extract, Ethylhexylglycerin, Canola Oil, Allantoin, Xanthan Gum, Adenosine, Vitis Vinifera (Grape) Seed Oil, Dipotassium Glycyrrhizate, Prunus Armeniaca (Apricot) Kernel Oil, Melia Azadirachta Flower Extract, Bifida Ferment Filtrate, Ocimum Sanctum Leaf Extract, Macadamia Integrifolia Seed Oil, Melia Azadirachta Leaf Extract, Sodium Hyaluronate, Xylitylglucoside, Curcuma Longa (Turmeric) Root Extract, Anhydroxylitol, Corallina Officinalis Extract, Fragrance, Xylitol, Butylene Glycol, Bacillus/Soybean Ferment Extract, Glucose, Argania Spinosa Kernel Oil, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Acetyl Hexapeptide-8, Copper Tripeptide-1, Palmitoyl Pentapeptide-4",scraped
847,Toners__astringents,https://www.ewg.org/skindeep/products/3997775-Panoxyl_Acne_Banishing_Body_Acne_Treatment_Spray/,Panoxyl Acne Banishing Body Acne Treatment Spray,"Active Ingredients: Salicylic Acid 2.0%; Inactive Ingredients: INACTIVE INGREDIENTS: ALCOHOL DENAT., ALOE BARBADENSIS LEAF EXTRACT, AQUA, BENZOIC ACID, BENZYL ALCOHOL, DIPROPYLENE GLYCOL, GLUCONOLACTONE, GLYCERIN, HAMAMELIS VIRGINIANA (WITCH HAZEL) WATER, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, NIACINAMIDE, PROPYLENE GLYCOL, SODIUM ASCORBYL PHOSPHATE, SORBIC ACID",scraped
848,Toners__astringents,https://www.ewg.org/skindeep/products/7210130-Doctor_Eckstein_Azulen_Lotion_Facial_Toner/,Doctor Eckstein Azulen Lotion Facial Toner,"AQUA (WATER), ALCOHOL DENAT. (SD ALCOHOL 39-C), PANTHENOL, TRIDECETH-9, PEG-40 HYDROGENATED CASTOR OIL, PARFUM (FRAGRANCE), GUAIAZULENE, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, BENZYL SALICYLATE, LINALOOL, HEXYL CINNAMAL, AMYL CINNAMAL.",scraped
849,Toners__astringents,https://www.ewg.org/skindeep/products/8988559-Glow_Recipe_Watermelon_Glow_PHA__BHA_Toner_Gentle_Face_Exfoliating/,Glow Recipe Watermelon Glow PHA + BHA Toner Gentle Face Exfoliating,"Opuntia Ficus-Indica (Cactus) Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Glycerin, Hyaluronic Acid, Gluconolactone, Sodium Polyglutamate, Betaine Salicylate, Salix Alba (Willow) Bark Extract, Melaleuca Alternifolia (Tea Tree) Extract, Hibiscus Sabdariffa Flower Extract, Lactobacillus/Watermelon Fruit Ferment Extract, Cucumis Sativus (Cucumber) Fruit Extract, Saccharum Officinarum (Sugarcane) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Scutellaria Baicalensis Root Extract, Paeonia Suffruticosa Root Extract, Brassica Oleracea Capitata (Cabbage) Leaf Extract, Ipomoea Batatas Root Extract, Sorbitan Oleate, Levulinic Acid, Sodium Levulinate, Fragrance/Parfum",scraped
850,Toners__astringents,https://www.ewg.org/skindeep/products/968499-The_Ordinary_The_Abnormal_Beauty_Company_The_Ordinary_Glycolic_Acid_7_Toning_Solution/,The Abnormal Beauty Company The Ordinary Glycolic Acid 7% Toning Solution,"AQUA (WATER), GLYCOLIC ACID, ROSA DAMASCENA FLOWER WATER, CENTAUREA CYANUS FLOWER WATER, ALOE BARBADENSIS LEAF WATER, PROPANEDIOL, GLYCERIN, TRIETHANOLAMINE, AMINOMETHYL PROPANOL, PANAX GINSENG ROOT EXTRACT, TASMANNIA LANCEOLATA FRUIT/LEAF EXTRACT, ASPARTIC ACID, ALANINE, GLYCINE, SERINE, VALINE, ISOLEUCINE, PROLINE, THREONINE, HISTIDINE, PHENYLALANINE, GLUTAMIC ACID, ARGININE, PCA, SODIUM PCA, SODIUM LACTATE, FRUCTOSE, GLUCOSE, SUCROSE, UREA, HEXYL NICOTINATE, DEXTRIN, CITRIC ACID, POLYSORBATE 20, GELLAN GUM, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, SODIUM CHLORIDE, HEXYLENE GLYCOL, POTASSIUM SORBATE, SODIUM BENZOATE, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL.",scraped
851,Toners__astringents,https://www.ewg.org/skindeep/products/958579-Hero_Hero_Clear_Collective_Balancing_Capsule_Toner/,Hero. Clear Collective Balancing Capsule Toner,"WATER, BUTYLENE GLYCOL, DIPROPYLENE GLYCOL, GLYCERIN, 1,2-HEXANEDIOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, BETAINE, CAMELLIA SINENSIS (GREEN TEA) LEAF WATER, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, ZINC PCA, SALIX ALBA (WILLOW) BARK EXTRACT, SODIUM HYALURONATE, HYDROLYZED HYALURONIC ACID, HYDROLYZED SODIUM HYALURONATE, HYALURONIC ACID, HYDROXYPROPYLTRIMONIUM HYALURONATE, POTASSIUM HYALURONATE, SODIUM HYALURONATE CROSSPOLYMER, SODIUM ACETYLATED HYALURONATE, TREMELLA FUCIFORMIS (SNOW MUSHROOM) POLYSACCHARIDE, CITRUS JUNOS (YUZU) FRUIT EXTRACT, ANANAS SATIVUS (PINEAPPLE) FRUIT EXTRACT, SALVIA OFFICINALIS (SAGE) LEAF EXTRACT, MANDELIC ACID, GLYCOLIC ACID, TOCOPHEROL (VITAMIN E), MORINGA OLEIFERA SEED OIL, MELIA AZADIRACHTA (NEEM) LEAF EXTRACT, GALACTOMYCES FERMENT FILTRATE, PSEUDOALTEROMONAS FERMENT EXTRACT, BIFIDA FERMENT LYSATE, ECLIPTA PROSTRATA EXTRACT, C12-14 PARETH-12, GELATIN, TROMETHAMINE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, ALLANTOIN, TREHALOSE, PENTYLENE GLYCOL, AGAR, CYAMOPSIS TETRAGONOLOBA (GUAR) GUM, ACACIA SENEGAL GUM, TETRASODIUM IMINODISUCCINATE, BIOSACCHARIDE GUM-1, CELLULOSE GUM, CARBOMER, UBIQUINONE, XANTHAN GUM, XANTHOPHYLL, ETHYLHEXYLGLYCERIN.",scraped
852,Toners__astringents,https://www.ewg.org/skindeep/products/3151212-AhShi_Beauty_Tone/,Ah-Shi Beauty Tone,": De-Ionized Water/Aqua, Glycerin, Tamarindus Indica Seed Extract (Tamarind), Cucumis Sativus (Cucumber) Fruit Extract, Chamomile Recutita (Matricaria) Flower Extract (Chamomile), Aloe Barbadensis (Aloe Vera) Leaf Juice, Camellia Sinensis (Japanese Green Tea) Leaf Extract, Quaternized Wheat Protein, Saccharomyces / Sea Salt Ferment (Biomin), Allantoin, Polysorbate 20, Disodium EDTA, Citrus Grandis (Grapefruit Seed Extract), Phenoxyethanol and Caprylyl Glycol (Optiphen®), Fragrance.",scraped
853,Toners__astringents,https://www.ewg.org/skindeep/products/1066512-Weleda_OneStep_Cleanser__Toner/,Weleda One-Step Cleanser & Toner,"Water (Aqua), Limonene, Potassium Olivate, Fragrance (Parfum), Iris Germanica Root Extract, Hamamelis Virginiana (Witch Hazel) Water, Lanolin, Alcohol, Glycerin, Linalool, Geraniol, Citral",scraped
854,Toners__astringents,https://www.ewg.org/skindeep/products/837118-Andalou_Naturals_1000_Roses_Floral_Toner_2019_formulation/,Andalou Naturals 1000 Roses Floral Toner (2019 formulation),"Aloe Barbadensis Leaf Juice*, Purified Water (Aqua), Rosa Damascena (Rose) Flower Distillate*, Vegetable Glycerin, Panthenol, Sodium PCA, Tocopherol, Sorbitan Oleate Decylglucoside, Plant Stem Cells (Alpine Rose, Malus Domestica, Solar Vitis), BioActive Berry Complex*, Soothing Complex: [Sodium Hyaluronate, Magnolia Officinalis Bark Extract, Boswellia Serrata (Boswellin) Extract], Punica Granatum (Pomegranate) Fruit Extract*, Hibiscus Sabdariffa Flower Extract**, Camellia Sinensis (White Tea) Extract**, Phenethyl Alcohol, Ethylhexylglycerin, Rose Isolates, Vanilla Isolates, Pelargonium Graveolens (Rose Geranium) Flower Oil*, Citrus Aurantium Dulcis (Orange) Peel Oil*",scraped
855,Toners__astringents,https://www.ewg.org/skindeep/products/1022342-Hampton_Sun_Hydrating_Aloe_Continuous_Mist/,Hampton Sun Hydrating Aloe Continuous Mist,"Water, Aloe Barbadensis Leaf Juice, SD Alcohol 40B, Propylene Glycol, Glycerin, Polysorbate 20, Diazolidinyl Urea, Carbomer, Tocopherol, Triethanolamine, Disodium EDTA, Menthol",scraped
856,Toners__astringents,https://www.ewg.org/skindeep/products/943755-Jade__Fox_Co_Toner_Sunny_Side_Up_2020_formulation/,"Jade & Fox Co. Toner, Sunny Side Up (2020 formulation)","Organic Aloe Leaf Juice, Witch Hazel Water, Phenoxyethanol, Glycerin, Organic White Willow Bark Extract, Pink Grapefruit Peel Oil, Tea Tree Leaf Oil, Polysorbate 20, Polysorbate 80, Organic Alcohol, Tetrasodium Glutamate Diacetate",scraped
857,Toners__astringents,https://www.ewg.org/skindeep/products/938054-Fenty_Skin__Fenty_Skin_Fat_Water_PoreRefining_Toner_Serum_2020_formulation/,Fenty Skin Fat Water Pore-Refining Toner Serum (2020 formulation),"AQUA/WATER/EAU, HAMAMELIS VIRGINIANA (WITCH HAZEL) WATER, BUTYLENE GLYCOL, NIACINAMIDE, POLYSORBATE 20, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, BACKHOUSIA CITRIODORA LEAF EXTRACT, CAMELLIA OLEIFERA LEAF EXTRACT, CEREUS GRANDIFLORUS (CACTUS) FLOWER EXTRACT, FICUS CARICA (FIG) FRUIT EXTRACT, GINKGO BILOBA LEAF EXTRACT, HOVENIA DULCIS FRUIT EXTRACT, MALPIGHIA PUNICIFOLIA (ACEROLA) FRUIT EXTRACT, GLYCERIN, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, CITRIC ACID, SODIUM HYDROXIDE, BENZOIC ACID, POTASSIUM SORBATE, PHENOXYETHANOL, PARFUM/FRAGRANCE, RED 33 (CI 17200).",scraped
858,Toners__astringents,https://www.ewg.org/skindeep/products/6575928-Epicuren_Discovery_Soothe_Dermal_Repair_Mist/,Epicuren Discovery Soothe Dermal Repair Mist,"Water (Aqua), Hydrolyzed Algin, Cordyceps Sinensis Extract, Trametes Versicolor (Mushroom) Extract, Camellia Sinensis Leaf Extract, Dipotassium Glycyrrhizate, Polysorbate 80, Glycine Soja (Soybean) oil, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Caprylic/Capric Triglyceride, Aniba Rosaeodora (Rosewood) Wood Extract, Prunus Persica (Peach) Fruit Extract, Plumeria Rubra Flower Extract, Jasminum Officinale (Jasmine) Flower/Leaf Extract, Vanilla Planifolia Fruit Extract, Fucus Vesiculosus Extract, Rose Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Coriandrum Sativum (Coriander) Seed Extract, Cupressus Sempervirens Seed Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Glycerin, Glucose, Phytic Acid,  Lactoperoxidase, Glucose Oxidase, Sodium Benzoate, Ethylhexylglycerin, Butylene Glycol, Sodium Hydroxide.",scraped
859,Toners__astringents,https://www.ewg.org/skindeep/products/974545-Madara_Balancing_Toner/,Madara Balancing Toner,"Aqua, Glycerin, Rosa Damascena (Rosa) Flower Water, Cucumis Sativus (Cucumber) Fruit Extract, Sodium PCA, Betaine, Propanediol, Hamamelis Virginiana (Witch-hazel) Leaf Water, Sodium levulinate, Phenethyl Alcohol, Sodium Benzoate, Chamomilla Recutita (Camomile) Flower Extract, Plantago Major (Plantain) Leaf Extract, Citric acid, Benzyl Alcohol, Rhamnose, Lactic Acid, Xylitylglucoside, Potassium Sorbate, Anhydroxylitol, Glucose, Glucuronic Acid, Xylitol",scraped
860,Toners__astringents,https://www.ewg.org/skindeep/products/881151-Pixi_Skintreats_Rose_Tonic_2018_formulation/,Pixi Skintreats Rose Tonic (2018 formulation),"AQUA/WATER/EAU, ROSA DAMASCENA FLOWER WATER, PROPANEDIOL, GLYCERIN, ALOE BARBADENSIS LEAF JUICE, SODIUM PCA, PEG-40 HYDROGENATED CASTOR OIL, TRIETHYL CITRATE, ROSE EXTRACT, PHENOXYETHANOL, ROSA CANINA EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, SAMBUCUS NIGRA FLOWER (ELDER FLOWER) EXTRACT, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, SODIUM HYALURONATE, BETAINE, SODIUM CITRATE, MONTMORILLONITE, CITRIC ACID, DISODIUM EDTA, ETHYLHEXYLGLYCERIN, POTASSIUM SORBATE, SODIUM BENZOATE.",scraped
